42717,D29,40,0,40,A,I5896,2101149,16/01/2017,02/06/2017
119876,D04,40,22,18,A,I5902,2101289,16/01/2017,02/06/2017
117648,D04,33,24,9,A,I6171,2101688,16/01/2017,02/06/2017
42275,D04,32,32,0,A,I6134,2101688,16/01/2017,02/06/2017
42284,D01,33,33,0,A,I6125,2101688,16/01/2017,02/06/2017
92811,D05,34,34,0,A,I6125,2101688,16/01/2017,02/06/2017
49911,D03,33,12,21,A,FB217,2101688,16/01/2017,02/06/2017
76931,D04,30,26,4,A,I6145,2101688,16/01/2017,02/06/2017
58187,D02,38,38,0,A,I6141,2101688,16/01/2017,02/06/2017
103857,D03,24,22,2,A,I5904,2104466,16/01/2017,02/06/2017
78098,D06,24,22,2,A,I5891,2104466,16/01/2017,02/06/2017
78100,D08,24,11,13,A,I5891,2104466,16/01/2017,02/06/2017
49470,D06,24,24,0,A,CC207,2104466,16/01/2017,02/06/2017
49566,D02,24,22,2,A,CC320,2104466,16/01/2017,02/06/2017
49507,D02,24,10,14,A,CC301,2104466,16/01/2017,02/06/2017
49499,D08,24,13,11,A,CC301,2104466,16/01/2017,02/06/2017
49934,D04,30,4,26,A,FB224,2104547,16/01/2017,02/06/2017
103802,D02,30,21,9,A,I6176,2104547,16/01/2017,02/06/2017
45320,D29,41,41,0,A,CC102,2106884,16/01/2017,02/06/2017
42579,D03,40,22,18,A,I5882,2106884,16/01/2017,02/06/2017
42574,D04,40,40,0,A,I5882,2106884,16/01/2017,02/06/2017
42774,D08,25,25,0,A,I5883,2106884,16/01/2017,02/06/2017
42749,D09,24,23,1,A,I5883,2106884,16/01/2017,02/06/2017
44837,D01,15,7,8,A,IQ302,2106957,16/01/2017,02/06/2017
79493,D01,27,27,0,A,I7507,2109409,16/01/2017,02/06/2017
67483,D02,30,23,7,A,I6130,2109409,16/01/2017,02/06/2017
67485,D04,30,30,0,A,I6130,2109409,16/01/2017,02/06/2017
79444,D05,30,17,13,A,I6130,2109409,16/01/2017,02/06/2017
43795,D01,28,25,3,A,I7415,2109409,16/01/2017,02/06/2017
79449,D05,30,30,0,A,I7356,2109409,16/01/2017,02/06/2017
127490,D09,28,22,6,A,I7415,2109409,16/01/2017,02/06/2017
47580,D08,30,29,1,A,QM100,2109409,16/01/2017,02/06/2017
38417,D01,34,34,0,A,I3278,2109409,16/01/2017,02/06/2017
104033,D04,35,29,6,A,I5821,2114151,16/01/2017,02/06/2017
82284,D04,41,41,0,A,I5820,2114151,16/01/2017,02/06/2017
62864,D01,15,2,13,A,F0181,2116537,16/01/2017,02/06/2017
104056,D01,40,33,7,A,I5842,2116537,16/01/2017,02/06/2017
